group,hour,weekend,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
high,6:00,TRUE,0.012991976,0.002674818,0.01490256,0.128009171,0.170042033,0.196025984,0.165838746,0.103553688,0.081390906,0.047764616,0.035918991,0.032862056,0.00114635,0.002292702,0.002674818,0.001910585,0,0,0,0
high,7:00,TRUE,0.0162206,0.00486618,0.015815085,0.116382807,0.149229521,0.191808597,0.171532847,0.118815896,0.083130576,0.048256285,0.041362531,0.033657745,0.00162206,0.00405515,0.002027575,0.00081103,0,0,0,4.06E-04
high,8:00,TRUE,0.016930023,0.00150489,0.017682468,0.118133936,0.164033107,0.194507149,0.172310007,0.108728367,0.079006772,0.046275395,0.043641836,0.029721596,0.001881113,0.001504891,0.003009782,0.001128668,0,0,0,0
high,9:00,TRUE,0.011851246,0.00326931,0.018389865,0.104617899,0.147527585,0.217000409,0.165100122,0.118103801,0.08459338,0.045361667,0.040457703,0.033510421,0.002860646,0.002860646,0.002451982,0.002043318,0,0,0,0
high,10:00,TRUE,0.014046217,0.00362483,0.016311735,0.121431808,0.149071137,0.199818759,0.158133212,0.123697327,0.082011781,0.052106932,0.039420027,0.028998641,0.00362483,0.002265519,0.003171726,0.002265519,0,0,0,0
high,11:00,TRUE,0.012042612,0.002315887,0.018063919,0.102362205,0.135247799,0.209356184,0.173691524,0.119036591,0.084761463,0.047707272,0.047707272,0.03566466,0.004631774,0.001852709,0.003705419,0.00185271,0,0,0,0
high,12:00,TRUE,0.011010617,0.004718836,0.017695635,0.132127409,0.153755407,0.191899332,0.163586315,0.107353519,0.081399922,0.051120723,0.038143925,0.03539127,0.002752654,0.003145891,0.003539127,0.001572945,7.86E-04,0.00E+00,0,0
high,13:00,TRUE,0.009433962,0.004150944,0.013207547,0.126792453,0.14,0.185660377,0.168301887,0.117735849,0.090188679,0.049811321,0.044528302,0.035094339,0.003018868,0.003773585,0.004905661,0.001509434,0,0.001132075,0.000754717,0
high,14:00,TRUE,0.008537887,0.003735325,0.01814301,0.127534685,0.131803629,0.188367129,0.157417289,0.121664888,0.09018143,0.050160086,0.049092849,0.038420491,0.00266809,0.002668089,0.00533618,0.002134471,0.001067236,0.000533618,0.000533618,0
high,15:00,TRUE,0.011816193,0.003063457,0.012691466,0.098468271,0.131728666,0.202188183,0.163238512,0.118161926,0.089715536,0.055142232,0.050328228,0.042888402,0.005251641,0.003501094,0.005689278,0.001750547,0.000875274,0.000875273,0.001312911,0.00131291
high,16:00,TRUE,0.010827198,0.003897791,0.013858814,0.113035946,0.138155045,0.192724123,0.17063664,0.118233001,0.08098744,0.049372023,0.055868341,0.037245561,0.004330879,0.002598528,0.001732351,0.00216544,0.001299264,0.000866175,1.65E-04,0.002
high,17:00,TRUE,0.012835941,0.004412354,0.010830325,0.103489771,0.143200963,0.217408745,0.160850381,0.113918973,0.08543923,0.047733654,0.045728038,0.033694345,0.005615724,0.002406739,0.004813477,0.003208985,0.001604493,0.001203369,6.04E-04,0.001
high,18:00,TRUE,0.010676157,0.003202847,0.011743772,0.117437722,0.146263345,0.203202847,0.163345196,0.1113879,0.077580072,0.055871886,0.039145907,0.041992883,0.004270462,0.002491104,0.002491103,0.004626334,0.001423488,0.001067616,0.001067615,0.000711744
high,19:00,TRUE,0.010318528,0.003589054,0.01884253,0.103633917,0.13683266,0.210408255,0.176760879,0.116195604,0.085688649,0.048452221,0.042171377,0.030058322,0.00269179,0.00269179,0.003589054,0.00538358,6.92E-04,0.000654105,0.000897263,4.49E-04
high,20:00,TRUE,0.010592389,0.002746175,0.016084739,0.115339349,0.151039623,0.20949392,0.171832091,0.11651628,0.080031385,0.050608082,0.039231071,0.029030993,0.002746174,0,0.001569243,0.001176932,0,0.000784622,0.001176932,0
high,21:00,TRUE,0.005937235,0.004240882,0.014418999,0.117472434,0.152247668,0.205258694,0.16115352,0.126378286,0.08312129,0.047921967,0.041984733,0.029686175,0.002544529,0.001272265,0.002544529,0.001696353,0.001272265,0,0.000848176,0
high,22:00,TRUE,0.007745618,0.003668976,0.016714228,0.116184264,0.15368936,0.22054627,0.159396657,0.117814921,0.088055442,0.039135752,0.035059111,0.031797799,0.004076641,0.00203832,0.002853649,0.001222992,0,0,0,0
high,23:00,TRUE,0.007905138,0.003593245,0.015450952,0.117499102,0.156665469,0.195831836,0.160618038,0.113905857,0.090190442,0.051742724,0.04024434,0.035213798,0.006108516,0.002155947,0.002515272,3.59E-04,0,0,0,0
